-29.725519	41.710656	128.985977
-29.835509	41.631008	129.145305
-29.945296	41.551080	129.301453
-30.054870	41.470861	129.457600
-30.164221	41.390337	129.616595
-30.273023	41.309065	129.782353
-30.380911	41.226555	129.945252
-30.488637	41.143837	130.101381
-30.596143	41.060833	130.257511
-30.703405	40.977511	130.416079
-30.810100	40.893445	130.581815
-30.915830	40.808116	130.745084
-31.021441	40.722647	130.901178
-31.126825	40.636899	131.057272
-31.231947	40.550827	131.215396
-31.336480	40.464009	131.381092
-31.439992	40.375896	131.544713
-31.543434	40.287720	131.700754
-31.646641	40.199268	131.856794
-31.749577	40.110495	132.014456
-31.851894	40.020968	132.180093
-31.953126	39.930108	132.344048
-32.054346	39.839265	132.500017
-32.155325	39.748154	132.655986
-32.256024	39.656728	132.813169
-32.356073	39.564535	132.978731
-32.454965	39.470966	133.143000
-32.553910	39.377501	133.298880
-32.652608	39.283772	133.454760
-32.751025	39.189744	133.611445
-32.848752	39.094928	133.776915
-32.945245	38.998691	133.941479
-33.041864	38.902646	134.097252
-33.138228	38.806345	134.253025
-33.234317	38.709766	134.409195
-33.329669	38.612373	134.574555
-33.423705	38.513506	134.739394
-33.517946	38.414928	134.895043
-33.611925	38.316099	135.050691
-33.705641	38.217019	135.206340
-33.798566	38.117094	135.371562
-33.890086	38.015642	135.536648
-33.981898	37.914576	135.692164
-34.073442	37.813265	135.847670
-34.164716	37.711709	136.003176
-34.255142	37.609275	136.167840
-34.344162	37.505361	136.332763
-34.433468	37.401823	136.488525
-34.522526	37.298077	136.643871
-34.611308	37.194093	136.799216
-34.699190	37.089204	136.963306
-34.785660	36.982877	137.128049
-34.872403	36.876910	137.284037
-34.958927	36.770777	137.439205
-35.045168	36.664411	137.594373
-35.130461	36.557123	137.757868
-35.214332	36.448432	137.922414
-35.298457	36.340078	138.078611
-35.382397	36.231607	138.233583
-35.466048	36.122909	138.388555
-35.548709	36.013278	138.551439
-35.629932	35.902272	138.715771
-35.711383	35.791578	138.872157
-35.792692	35.680817	139.026916
-35.873705	35.569837	139.181675
-35.953692	35.457920	139.343930
-36.032219	35.344650	139.508030
-36.110942	35.231660	139.664587
-36.189572	35.118661	139.819115
-36.267899	35.005450	139.973642
-36.345170	34.891303	140.135251
-36.420954	34.775822	140.299102
-36.496895	34.660583	140.455811
-36.572799	34.545397	140.610090
-36.648394	34.430005	140.764369
-36.722909	34.313688	140.925314
-36.795903	34.196048	141.088899
-36.869006	34.078608	141.245740
-36.942139	33.961288	141.399753
-37.014956	33.843768	141.553765
-37.086674	33.725339	141.714031
-37.156832	33.605594	141.877332
-37.227045	33.486003	142.034286
-37.297361	33.366601	142.188015
-37.367354	33.247008	142.341743
-37.436237	33.126526	142.501312
